EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
101902,1823253,OFFICE,FOOD MART EXPRESS,,3727 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/12/15 00:00:00,0,,FOOD MART EXPRESS,,4734
102672,1879877,REGULAR,MISSION BBQ,,4607 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/09/13 00:00:00,100,A,MISSION BBQ,,4735
100487,1878014,REGULAR,BEAN,,1138 GOSS AVE,,LOUISVILLE,KY,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/06 00:00:00,100,,BEAN,,4736
100753,1835527,COMPLAINT,HALLMARK HOUSE,,10301 CONEFLOWER LN,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/02/23 00:00:00,0,,HALLMARK HOUSE,,4737
101303,1867172,REGULAR,LAS MARIA'S,,5000 SHELBYVILLE RD STE 1665,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/07/26 00:00:00,97,A,LAS MARIA'S,,4738
101902,1806451,REGULAR,FOOD MART EXPRESS,,3727 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2023/11/21 00:00:00,97,,FOOD MART EXPRESS,,4739
100487,1878013,REGULAR,BEAN,,1138 GOSS AVE,,LOUISVILLE,KY,40217,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/09/06 00:00:00,100,A,BEAN,,4740
100753,1835528,FOLLOWUP,HALLMARK HOUSE,,10301 CONEFLOWER LN,,PROSPECT,KY,40059,FOOD SERVICE (HOSPITAL / NURSING HOME,2024/02/23 00:00:00,0,,HALLMARK HOUSE,,4741
101304,1840809,REGULAR,CROWN OF JEWELS ACADEMY II,,4930 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/04/23 00:00:00,98,A,CROWN OF JEWELS ACADEMY II,,4742
100510,1792203,REGULAR,PANERA BREAD #1849,,6900 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/09/28 00:00:00,98,A,PANERA BREAD #1849,,4743
100510,1835259,REGULAR,PANERA BREAD #1849,,6900 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,2024/04/01 00:00:00,97,A,PANERA BREAD #1849,,4744
100515,1826340,REGULAR,NORTON COMMONS ELEMENTARY,,10941 KINGS CROWN DR,,PROSPECT,KY,40059,SCHOOL CAFETERIA OR FOOD SERVICE,2024/02/21 00:00:00,100,A,NORTON COMMONS ELEMENTARY,,4745
101304,1801320,REGULAR,CROWN OF JEWELS ACADEMY II,,4930 POPLAR LEVEL RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/30 00:00:00,98,A,CROWN OF JEWELS ACADEMY II,,4746
100515,1879430,REGULAR,NORTON COMMONS ELEMENTARY,,10941 KINGS CROWN DR,,PROSPECT,KY,40059,SCHOOL CAFETERIA OR FOOD SERVICE,2024/09/12 00:00:00,100,A,NORTON COMMONS ELEMENTARY,,4747
101306,1805000,REGULAR,MARTIN'S BARBEQUE JOINT,,3408 INDIAN LAKE DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/11/15 00:00:00,100,A,MARTIN'S BARBEQUE JOINT,,4748
100526,1864248,REGULAR,MACARON BAR,,707 E MARKET ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2024/07/16 00:00:00,100,,MACARON BAR,,4749
101306,1843104,REGULAR,MARTIN'S BARBEQUE JOINT,,3408 INDIAN LAKE DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/04/30 00:00:00,100,A,MARTIN'S BARBEQUE JOINT,,4750
101344,1815374,REGULAR,KERN'S KORNER,,2600 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/01/03 00:00:00,96,A,KERN'S KORNER,,4751
101344,1867367,REGULAR,KERN'S KORNER,,2600 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/07/29 00:00:00,95,A,KERN'S KORNER,,4752
101351,1835306,REGULAR,BOOK & BOURBON SOUTHERN KITCHEN,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/04/01 00:00:00,97,A,BOOK & BOURBON SOUTHERN KITCHEN,,4753
101351,1800009,REGULAR,BOOK & BOURBON SOUTHERN KITCHEN,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/10/26 00:00:00,99,A,BOOK & BOURBON SOUTHERN KITCHEN,,4754
101396,1831475,REGULAR,POLO FIELDS COUNTRY CLUB,,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2024/03/13 00:00:00,97,A,POLO FIELDS COUNTRY CLUB,,4755
101396,1874275,REGULAR,POLO FIELDS COUNTRY CLUB,,17001 POLO FIELDS LN,,LOUISVILLE,KY,40245,FOOD SERVICE,2024/08/22 00:00:00,96,A,POLO FIELDS COUNTRY CLUB,,4756
101408,1806227,REGULAR,MILE WIDE BEER COMPANY,,636 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/11/17 00:00:00,100,A,MILE WIDE BEER COMPANY,,4757
101408,1856574,REGULAR,MILE WIDE BEER COMPANY,,636 BARRET AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/06/18 00:00:00,100,A,MILE WIDE BEER COMPANY,,4758
101416,1815360,REGULAR,JADE PALACE,,1109 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/01/03 00:00:00,94,A,JADE PALACE,,4759
101416,1867361,REGULAR,JADE PALACE,,1109 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/07/29 00:00:00,95,A,JADE PALACE,,4760
101460,1791834,REGULAR,STARBUCKS,,555 S FLOYD ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/09/26 00:00:00,100,A,STARBUCKS,,4761
101460,1840280,REGULAR,STARBUCKS,,555 S FLOYD ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/04/22 00:00:00,100,A,STARBUCKS,,4762
101489,1799718,REGULAR,MELTING POT,,2045 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/10/24 00:00:00,99,A,MELTING POT,,4763
101489,1841730,REGULAR,MELTING POT,,2045 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/04/25 00:00:00,100,A,MELTING POT,,4764
101506,1794920,REGULAR,KIDZ PARADISE,,8301 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/09 00:00:00,99,A,KIDZ PARADISE,,4765
101506,1821125,SURVEY,KIDZ PARADISE,,8301 SHEPHERDSVILLE RD,,LOUISVILLE,KY,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/04 00:00:00,0,,KIDZ PARADISE,,4766
101518,1829837,REGULAR,MCDONALD'S,,207 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/03/05 00:00:00,98,A,MCDONALD'S,,4767
101518,1876810,REGULAR,MCDONALD'S,,207 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/09/03 00:00:00,97,A,MCDONALD'S,,4768
101539,1819371,REGULAR,DOUBLE DOGS,,13307 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/01/22 00:00:00,98,A,DOUBLE DOGS,,4769
101539,1867335,REGULAR,DOUBLE DOGS,,13307 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/07/29 00:00:00,99,A,DOUBLE DOGS,,4770
101541,1810717,REGULAR,CHEDDAR'S SCRATCH KITCHEN #2142,,3521 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/12/08 00:00:00,100,A,CHEDDAR'S SCRATCH KITCHEN #2142,,4771
101541,1851436,REGULAR,CHEDDAR'S SCRATCH KITCHEN #2142,,3521 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2024/05/30 00:00:00,98,A,CHEDDAR'S SCRATCH KITCHEN #2142,,4772
101544,1815125,REGULAR,CHEDDAR'S SCRATCH KITCHEN #2128,,10403 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/01/02 00:00:00,97,A,CHEDDAR'S SCRATCH KITCHEN #2128,,4773
101544,1868206,REGULAR,CHEDDAR'S SCRATCH KITCHEN #2128,,10403 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/07/31 00:00:00,95,A,CHEDDAR'S SCRATCH KITCHEN #2128,,4774
101575,1799319,REGULAR,ALOFT LOUISVILLE EAST,,10700 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/25 00:00:00,100,A,ALOFT LOUISVILLE EAST,,4775
101575,1799320,REGULAR,ALOFT LOUISVILLE EAST,,10700 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/25 00:00:00,99,,ALOFT LOUISVILLE EAST,,4776
101575,1845118,REGULAR,ALOFT LOUISVILLE EAST,,10700 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/08 00:00:00,100,A,ALOFT LOUISVILLE EAST,,4777
101575,1845119,REGULAR,ALOFT LOUISVILLE EAST,,10700 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/08 00:00:00,100,,ALOFT LOUISVILLE EAST,,4778
101591,1811325,REGULAR,SAKURA BLUE,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/12/12 00:00:00,98,A,SAKURA BLUE,,4779
101591,1852940,REGULAR,SAKURA BLUE,,4600 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/06/04 00:00:00,97,A,SAKURA BLUE,,4780
101594,1797887,REGULAR,GAN TORAH OF LOUISVILLE INC,,1110 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/19 00:00:00,96,A,GAN TORAH OF LOUISVILLE INC,,4781
101594,1877335,REGULAR,GAN TORAH OF LOUISVILLE INC,,1110 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/09/04 00:00:00,97,A,GAN TORAH OF LOUISVILLE INC,,4782
101594,1845429,REGULAR,GAN TORAH OF LOUISVILLE INC,,1110 DUPONT CIR,,LOUISVILLE,KY,40207,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/05/08 00:00:00,97,A,GAN TORAH OF LOUISVILLE INC,,4783
101595,1823065,REGULAR,STARBUCKS ESKSTROM,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/02/05 00:00:00,99,A,STARBUCKS ESKSTROM,,4784
101595,1875198,REGULAR,STARBUCKS ESKSTROM,,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2024/08/27 00:00:00,99,A,STARBUCKS ESKSTROM,,4785
101596,1821953,REGULAR,CARAVAN,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/01/31 00:00:00,98,A,CARAVAN,,4786
101596,1879526,REGULAR,CARAVAN,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/09/11 00:00:00,96,A,CARAVAN,,4787
101598,1826335,REGULAR,THYME OUT CAFE,,2401 STANLEY GAULT PKWY,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/02/21 00:00:00,100,A,THYME OUT CAFE,,4788
101598,1871627,REGULAR,THYME OUT CAFE,,2401 STANLEY GAULT PKWY,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/08/13 00:00:00,100,A,THYME OUT CAFE,,4789
101650,1834817,REGULAR,TIKKA HOUSE,,3930 CHENOWETH SQUARE,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/03/28 00:00:00,95,A,TIKKA HOUSE,,4790
101655,1834649,REGULAR,PAPA MURPHY'S FH10,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/03/22 00:00:00,99,A,PAPA MURPHY'S FH10,,4791
101655,1868732,REGULAR,PAPA MURPHY'S FH10,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/01 00:00:00,99,A,PAPA MURPHY'S FH10,,4792
101657,1806759,REGULAR,NORFOLK FOOD MART,,4310 FEGENBUSH LN,,LOUISVILLE,KY,40228,PRE-PACKAGED RETAIL,2023/11/21 00:00:00,98,,NORFOLK FOOD MART,,4793
101667,1828324,REGULAR,KY PORK PRODUCERS SW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/02/16 00:00:00,96,A,KY PORK PRODUCERS SW2,,4794
101667,1870535,FOLLOWUP,KY PORK PRODUCERS SW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/08 00:00:00,98,A,KY PORK PRODUCERS SW2,,4795
101667,1868717,REGULAR,KY PORK PRODUCERS SW2,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/01 00:00:00,92,C,KY PORK PRODUCERS SW2,,4796
101668,1825914,REGULAR,DOG POUND SW1,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/02/16 00:00:00,97,A,DOG POUND SW1,,4797
101668,1868733,REGULAR,DOG POUND SW1,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/08/01 00:00:00,97,A,DOG POUND SW1,,4798
101700,1837032,REGULAR,COALS ARTISAN PIZZA,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2024/04/08 00:00:00,99,A,COALS ARTISAN PIZZA,,4799
101700,1799965,REGULAR,COALS ARTISAN PIZZA,,600 TERMINAL DR,,LOUISVILLE,KY,40209,FOOD SERVICE,2023/10/26 00:00:00,97,A,COALS ARTISAN PIZZA,,4800
103824,1877173,REGULAR,INDI'S RESTAURANT,,3820 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,2024/09/04 00:00:00,97,A,INDI'S RESTAURANT,,4801
104047,1879586,FOLLOWUP,SARINO,,1030 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/09/12 00:00:00,100,A,SARINO,,4802
104221,1852311,REGULAR,WEEKEND BURGERS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/06/03 00:00:00,100,A,WEEKEND BURGERS,,4803
102676,1827034,REGULAR,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,2024/02/23 00:00:00,89,,BELEL INTERNATIONAL MARKET,,4804
103825,1859938,REGULAR,TEXAS ROADHOUSE,,5005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/06/28 00:00:00,100,A,TEXAS ROADHOUSE,,4805
104048,1818789,REGULAR,ORIENTAL PALACE,,12539 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2024/01/18 00:00:00,98,A,ORIENTAL PALACE,,4806
104229,1801199,REGULAR,HARRODS CREEK TAVERN,,6313 RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,2023/10/31 00:00:00,97,A,HARRODS CREEK TAVERN,,4807
103862,1809757,REGULAR,POTBELLY SANDWICH SHOP,,9018 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/12/05 00:00:00,98,A,POTBELLY SANDWICH SHOP,,4808
102676,1828712,FOLLOWUP,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,2024/03/01 00:00:00,98,,BELEL INTERNATIONAL MARKET,,4809
104048,1866353,REGULAR,ORIENTAL PALACE,,12539 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2024/07/24 00:00:00,99,A,ORIENTAL PALACE,,4810
104229,1843510,REGULAR,HARRODS CREEK TAVERN,,6313 RIVER RD,,PROSPECT,KY,40059,FOOD SERVICE,2024/05/01 00:00:00,98,A,HARRODS CREEK TAVERN,,4811
103862,1852172,REGULAR,POTBELLY SANDWICH SHOP,,9018 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2024/06/03 00:00:00,99,A,POTBELLY SANDWICH SHOP,,4812
102690,1796173,FOLLOWUP,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/10/12 00:00:00,99,A,PHO CAFE ON BARDSTOWN,,4813
104076,1815393,REGULAR,PLATINUM FOOD MART,,1025 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/03 00:00:00,95,A,PLATINUM FOOD MART,,4814
104230,1831723,REGULAR,MCDONALD'S #6206,,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/03/14 00:00:00,100,A,MCDONALD'S #6206,,4815
103884,1807727,REGULAR,POTBELLY SANDWICH SHOP,,4023 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/11/28 00:00:00,97,A,POTBELLY SANDWICH SHOP,,4816
102690,1796177,FOLLOWUP,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/10/12 00:00:00,99,A,PHO CAFE ON BARDSTOWN,,4817
104076,1815394,REGULAR,PLATINUM FOOD MART,,1025 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/01/03 00:00:00,98,,PLATINUM FOOD MART,,4818
104230,1878620,REGULAR,MCDONALD'S #6206,,3340 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/09/09 00:00:00,99,A,MCDONALD'S #6206,,4819
103884,1857804,REGULAR,POTBELLY SANDWICH SHOP,,4023 SUMMIT PLAZA DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/06/21 00:00:00,98,A,POTBELLY SANDWICH SHOP,,4820
102690,1794254,REGULAR,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/10/05 00:00:00,81,C,PHO CAFE ON BARDSTOWN,,4821
104076,1874531,REGULAR,PLATINUM FOOD MART,,1025 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/08/23 00:00:00,88,C,PLATINUM FOOD MART,,4822
104236,1831165,REGULAR,CHONG GARDEN KY,,10341 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2024/03/12 00:00:00,92,A,CHONG GARDEN KY,,4823
103885,1810344,REGULAR,KFC,,12420 LAGRANGE RD,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/12/07 00:00:00,99,A,KFC,,4824
102690,1836485,REGULAR,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/04/04 00:00:00,95,A,PHO CAFE ON BARDSTOWN,,4825
104076,1874532,REGULAR,PLATINUM FOOD MART,,1025 W BROADWAY,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/08/23 00:00:00,97,,PLATINUM FOOD MART,,4826
104248,1834545,REGULAR,SLICIN N' DICIN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/03/27 00:00:00,99,A,SLICIN N' DICIN,,4827
104257,1821311,REGULAR,YUM 103-B POPCORN PRETZEL PORTABLE,,1 ARENA PLAZA,,LOUISVILLE,KY,40202,STATIONARY RESTRICTED CONCESSON,2024/01/25 00:00:00,99,,YUM 103-B POPCORN PRETZEL PORTABLE,,4828
104273,1823692,REGULAR,BUD'S TAVERN FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2024/02/07 00:00:00,100,A,BUD'S TAVERN FOOD TRUCK,,4829
104283,1829524,REGULAR,TERRY CONVENIENT STORE,,6600 TERRY RD,,LOUISVILLE,KY,40258,PRE-PACKAGED RETAIL,2024/03/05 00:00:00,94,,TERRY CONVENIENT STORE,,4830
104284,1792635,REGULAR,WING STOP,,2007 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/09/29 00:00:00,95,C,WING STOP,,4831
104284,1794666,FOLLOWUP,WING STOP,,2007 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/10/06 00:00:00,100,A,WING STOP,,4832
104284,1832014,REGULAR,WING STOP,,2007 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/03/15 00:00:00,97,A,WING STOP,,4833
104294,1823115,REGULAR,BELLARMINE SIMPLY TO GO,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/02/05 00:00:00,99,A,BELLARMINE SIMPLY TO GO,,4834
104294,1877179,REGULAR,BELLARMINE SIMPLY TO GO,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/09/04 00:00:00,97,A,BELLARMINE SIMPLY TO GO,,4835
104317,1818772,REGULAR,KIDZ KORNER LEARNING ACADEMY,,9615 NEWBRIDGE RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/18 00:00:00,99,A,KIDZ KORNER LEARNING ACADEMY,,4836
104317,1855725,REGULAR,KIDZ KORNER LEARNING ACADEMY,,9615 NEWBRIDGE RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/06/11 00:00:00,99,A,KIDZ KORNER LEARNING ACADEMY,,4837
104339,1805599,REGULAR,SOUTHSIDE QUICK STOP,,3449 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2023/11/17 00:00:00,99,,SOUTHSIDE QUICK STOP,,4838
104354,1810265,REGULAR,QUAIL CHASE GOLF CLUB,,7000 COOPER CHAPEL RD,,LOUISVILLE,KY,40229,FOOD SERVICE,2023/12/07 00:00:00,98,A,QUAIL CHASE GOLF CLUB,,4839
104354,1853867,REGULAR,QUAIL CHASE GOLF CLUB,,7000 COOPER CHAPEL RD,,LOUISVILLE,KY,40229,FOOD SERVICE,2024/06/07 00:00:00,98,A,QUAIL CHASE GOLF CLUB,,4840
104386,1818516,REGULAR,NORTH LIME COFFEE & DONUTS,,1228 S 7TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/01/17 00:00:00,96,A,NORTH LIME COFFEE & DONUTS,,4841
104386,1859437,SURVEY,NORTH LIME COFFEE & DONUTS,,1228 S 7TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/04/12 00:00:00,0,,NORTH LIME COFFEE & DONUTS,,4842
104386,1860362,REGULAR,NORTH LIME COFFEE & DONUTS,,1228 S 7TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/07/01 00:00:00,90,A,NORTH LIME COFFEE & DONUTS,,4843
104396,1826535,REGULAR,OMNI BOB'S STEAK & CHOP HOUSE,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/02/21 00:00:00,100,A,OMNI BOB'S STEAK & CHOP HOUSE,,4844
104396,1863161,REGULAR,OMNI BOB'S STEAK & CHOP HOUSE,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/11 00:00:00,99,A,OMNI BOB'S STEAK & CHOP HOUSE,,4845
104398,1815864,REGULAR,OMNI NEIGHBORHOOD SERVICES,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/01/04 00:00:00,97,A,OMNI NEIGHBORHOOD SERVICES,,4846
104398,1863164,REGULAR,OMNI NEIGHBORHOOD SERVICES,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/11 00:00:00,95,A,OMNI NEIGHBORHOOD SERVICES,,4847
104402,1831486,REGULAR,EL REY #2,,8655 PRESTON HWY STE A,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/13 00:00:00,95,A,EL REY #2,,4848
104402,1831487,REGULAR,EL REY #2,,8655 PRESTON HWY STE A,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/13 00:00:00,96,,EL REY #2,,4849
104408,1826538,REGULAR,OMNI POOL KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/02/21 00:00:00,100,A,OMNI POOL KITCHEN,,4850
104408,1863160,REGULAR,OMNI POOL KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/11 00:00:00,99,A,OMNI POOL KITCHEN,,4851
104409,1815857,REGULAR,OMNI BANQUET KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/01/04 00:00:00,100,A,OMNI BANQUET KITCHEN,,4852
104409,1863159,REGULAR,OMNI BANQUET KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/11 00:00:00,99,A,OMNI BANQUET KITCHEN,,4853
104411,1826541,REGULAR,OMNI SPEAKEASY BAR,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/02/21 00:00:00,100,A,OMNI SPEAKEASY BAR,,4854
104411,1863163,REGULAR,OMNI SPEAKEASY BAR,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/11 00:00:00,99,A,OMNI SPEAKEASY BAR,,4855
104413,1826536,REGULAR,OMNI LIBRARY & LOBBY BAR,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/02/21 00:00:00,100,A,OMNI LIBRARY & LOBBY BAR,,4856
104413,1864995,FOLLOWUP,OMNI LIBRARY & LOBBY BAR,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/07/18 00:00:00,98,A,OMNI LIBRARY & LOBBY BAR,,4857
